0.203185598,0.298110269,0.378701637,0.442887133,0.487046653,0.505397586,0.492759399,0.459909554,0.450354049,0.532252298,0.724557982,0.925755585,1.121386687,1.320447786,1.481221894,1.549864153,1.531395897,1.463920854,1.376984045,1.288041917,1.20780375,1.143204211,1.097328939,1.067713132,1.045976,1.020622563,0.9810898,0.920275598,0.834923634,0.724700682
0.133996492,0.231565257,0.31430845,0.380328331,0.427014554,0.451967809,0.45681798,0.455035348,0.478660172,0.589388609,0.870602131,1.081854729,1.265526856,1.432828842,1.560034582,1.622012016,1.617733987,1.566302124,1.489590086,1.40432492,1.321757592,1.248739814,1.188015132,1.137982478,1.093100768,1.045577464,0.987662135,0.913377355,0.819156804,0.70359789
0.05955879,0.160763457,0.247465894,0.318574979,0.373270412,0.412428028,0.441665943,0.475832144,0.543901516,0.693739244,0.932447657,1.153287103,1.334473498,1.484620817,1.59446079,1.65266587,1.658447271,1.622218189,1.558811777,1.481865065,1.401666902,1.324812857,1.254256401,1.189466175,1.126987228,1.061582045,0.987655733,0.900439868,0.796608002,0.674333624
0,0.086926487,0.179876143,0.259411467,0.326444235,0.384157426,0.440093551,0.508506107,0.611085582,0.768694464,0.97166057,1.174670188,1.349862151,1.490838038,1.592456105,1.649955521,1.663697776,1.640241952,1.589699956,1.522476512,1.447207614,1.369880145,1.293598901,1.218717535,1.143310693,1.063968748,0.976741795,0.877968447,0.764796695,0.635360003
1.304940434,1.30886837,1.297876147,1.26675932,1.211477928,1.130583498,1.026313817,0.904751884,0.774840837,0.646687901,0.529988128,0.433270297,0.364067199,0.329100731,0.332383002,0.369776013,0.42476821,0.475960281,0.512119742,0.535364316,0.552357422,0.567134759,0.579674244,0.587083149,0.584830431,0.56760042,0.530802326,0.473471101,0.399645274,0.315462801
1.298841506,1.314111561,1.314222189,1.291675346,1.239908996,1.155657282,1.041019539,0.903933702,0.756472041,0.611794485,0.481418869,0.374179176,0.297393864,0.259460589,0.270015511,0.3297574,0.412603223,0.477257327,0.5096515,0.523869046,0.535173795,0.549122271,0.564167175,0.575748516,0.578150466,0.564482183,0.527100243,0.463543158,0.381745582,0.291775738
1.281519183,1.310748681,1.325927082,1.316503155,1.272000732,1.185908052,1.059748132,0.904413192,0.73713319,0.575857951,0.43444032,0.320822711,0.239043813,0.195606008,0.20802397,0.296397751,0.423915127,0.497631537,0.509235329,0.504742553,0.508690745,0.522780103,0.540719026,0.555526472,0.561066402,0.550601625,0.512589232,0.438948586,0.347625361,0.253686128
1.248005316,1.293319127,1.327997068,1.337753794,1.306133831,1.220655192,1.081098553,0.903202334,0.712955334,0.53601696,0.38973467,0.280406863,0.205094784,0.15963608,0.159279972,0.270568691,0.477524541,0.533037953,0.494304041,0.468891805,0.47217675,0.491111556,0.5125008,0.527479968,0.530333784,0.516399277,0.476156473,0.388237087,0.291954355,0.200383766
1.192205072,1.254112728,1.312299677,1.348768688,1.338513616,1.257882812,1.101823546,0.894374362,0.676498951,0.485500775,0.343518877,0.255939334,0.212910896,0.193464395,0.187819569,0.263103247,0.573207378,0.522613797,0.434574084,0.416080577,0.436025709,0.46505847,0.488326453,0.498058995,0.489352556,0.457526938,0.395213462,0.305427254,0.217878981,0.137415972
1.107772818,1.183343666,1.266421854,1.337171473,1.360623004,1.292774258,1.115301437,0.868084626,0.617172702,0.414669559,0.286259039,0.237281663,0.257898899,0.31674188,0.380614903,0.4793219,0.544823494,0.411335842,0.35525047,0.387432132,0.42975866,0.462995934,0.480732784,0.478453542,0.452511014,0.399657678,0.318477253,0.221518278,0.14742547,0.078186343
0.990384374,1.071173725,1.174075312,1.281337552,1.352206956,1.312731323,1.106436307,0.8104935,0.525854442,0.318592034,0.210109762,0.202350031,0.291486321,0.456565619,0.626216915,0.795521366,0.78149168,0.465513468,0.442168361,0.465937649,0.485884214,0.498775045,0.498120501,0.477335753,0.432814755,0.364191279,0.275857831,0.183100175,0.104496312,0.034602529
0.841804358,0.913194477,1.021526883,1.153167722,1.265487343,1.272971034,1.03764664,0.712161298,0.409852266,0.213406266,0.127902384,0.147571686,0.265315004,0.479018204,0.774493669,1.096636382,1.281452179,1.052740216,0.782811698,0.651297133,0.592875255,0.563891226,0.536328684,0.493670765,0.43105856,0.350639576,0.258898768,0.166570408,0.08262773,0.006685632
0.674976761,0.718903422,0.812798381,0.948180727,1.066151208,1.069095571,0.887177347,0.595126202,0.315993942,0.147206433,0.087669001,0.124797087,0.230867931,0.432962179,0.78353207,1.157126783,1.360672289,1.255066904,1.000983677,0.79825015,0.685996616,0.626869888,0.578604509,0.51612686,0.437410386,0.347390651,0.251897454,0.157616924,0.069430497,0
0.517670389,0.519505974,0.581496323,0.717252104,0.840183168,0.861529824,0.746440507,0.528986324,0.298322439,0.195099013,0.167675614,0.231824814,0.300479635,0.435039161,0.756700105,1.083912601,1.242756633,1.183725963,0.992530848,0.811150381,0.709782991,0.655410717,0.60274601,0.526844141,0.437778243,0.342054414,0.244221074,0.148461841,0.057629074,0
0.408359938,0.37433122,0.396183729,0.544496576,0.674086116,0.724608117,0.683309993,0.571539417,0.448117059,0.388566889,0.429212054,0.523709543,0.59298121,0.617948771,0.867747832,1.047058177,1.10301599,1.025642569,0.854621472,0.699325341,0.662099011,0.638418481,0.585692017,0.510082629,0.420922158,0.325763927,0.229103821,0.134138671,0.042875271,0
0.371562349,0.332194897,0.358856577,0.476853848,0.585169661,0.659881736,0.683164793,0.655802521,0.602204204,0.541848211,0.64486742,0.838377033,1.029940301,1.203818321,1.110017656,1.038316402,0.967136304,0.852139368,0.688126087,0.521754026,0.585547686,0.580302302,0.532945071,0.464915973,0.383604813,0.295015458,0.203545716,0.112229497,0.022938098,0
0.396799924,0.353262041,0.359735973,0.433726756,0.539731621,0.643263598,0.713763034,0.715561482,0.634300528,0.525957692,0.553430915,0.929170847,1.128969997,1.196239989,1.073887489,0.923005388,0.800312837,0.676586029,0.542073379,0.449663086,0.466630432,0.479076822,0.450798663,0.397842472,0.32932485,0.251224483,0.167953552,0.08265454,0,0
0.458893776,0.402918801,0.379952314,0.423021976,0.538097777,0.668420792,0.771872464,0.78577113,0.659790559,0.512362161,0.50945331,0.714007565,0.90716901,0.921320851,0.802388191,0.696320971,0.602705389,0.510640258,0.424880674,0.373105708,0.368874233,0.37387842,0.358214991,0.320229234,0.265387188,0.198947717,0.125130402,0.047104468,0,0
0.529608119,0.481509225,0.451448261,0.476607084,0.614820224,0.756267049,0.837192321,0.854803153,0.70692006,0.569068193,0.528831879,0.586208972,0.754052472,0.666576485,0.541838977,0.473198016,0.421234858,0.369310315,0.322473553,0.293704031,0.286149616,0.284646612,0.272595275,0.244016702,0.200014448,0.14387415,0.078996811,0.008251828,0,0
0.631933756,0.606808889,0.605256575,0.661210284,0.79147795,0.923253128,0.943538275,0.828657746,0.828975018,0.764795306,0.732188006,0.796776938,0.867794241,0.525016568,0.386715903,0.334877989,0.301361476,0.271279,0.245137379,0.227861695,0.219844998,0.214051546,0.201527461,0.1770781,0.139792607,0.091152377,0.033454147,0,0,0
0.765338213,0.770097976,0.804260519,0.886104674,1.014277762,1.146356286,1.233550499,1.275460124,1.155473073,1.047232911,0.983792176,0.964149318,0.870203167,0.601970635,0.403781883,0.310816493,0.260578368,0.227197484,0.202851417,0.18583828,0.17413126,0.163185174,0.147540802,0.123265803,0.088819847,0.044518528,0,0,0,0
0.915139725,0.946256691,1.006146863,1.102528486,1.229926036,1.365003352,1.477704374,1.516956886,1.426442548,1.295214226,1.181677132,1.073325089,0.914710967,0.694373282,0.49665233,0.365760111,0.284827805,0.232484171,0.196547288,0.170746379,0.150746271,0.13223795,0.111022051,0.08387508,0.049053015,0.006166892,0,0,0,0
1.066163797,1.115631222,1.189556376,1.28966813,1.408738529,1.528156496,1.618557877,1.640907459,1.575679996,1.456227762,1.319283168,1.168354988,0.989191731,0.787582578,0.599432926,0.452164633,0.346797906,0.27272304,0.219603409,0.179944941,0.148214418,0.119844216,0.090965671,0.058610577,0.020898711,0,0,0,0,0
1.207727744,1.267339524,1.345651798,1.440862125,1.544571773,1.640361688,1.704860582,1.713997344,1.658167826,1.55056664,1.410914147,1.248928754,1.067793847,0.877537886,0.697722484,0.545058039,0.424612896,0.332652359,0.262500043,0.207700645,0.162794581,0.123240148,0.085311652,0.046129427,0.003702184,0,0,0,0,0
1.378312111,1.426468367,1.445654021,1.447744851,1.44163971,1.435388369,1.436497265,1.451485827,1.484754609,1.537224656,1.605667645,1.683347131,1.761696623,1.832221115,1.887957426,1.92421536,1.938588808,1.930368541,1.899577981,1.845896718,1.767730265,1.661659505,1.522491443,1.34410792,1.121173094,0.851377787,0.537111328,0.184363066,0,0
1.347336793,1.385208747,1.393241532,1.383460026,1.365657234,1.348880124,1.342149482,1.354173811,1.391583482,1.456222365,1.543595732,1.644000232,1.745505961,1.836957011,1.909973363,1.959801554,1.985138989,1.987139504,1.96791957,1.928943272,1.869610668,1.786300336,1.67213957,1.517875489,1.314206425,1.055567862,0.744414618,0.392169262,0.008822786,0
1.289744619,1.316941657,1.315577638,1.295702857,1.267214431,1.239794146,1.223923069,1.231400873,1.272904744,1.352339784,1.463172821,1.590894177,1.71868918,1.83197799,1.920835204,1.980825715,2.012546955,2.020055728,2.008636117,1.982505402,1.942854143,1.886372156,1.804470617,1.683791728,1.508903238,1.267715951,0.959269678,0.602642873,0.222138815,0
1.216641371,1.232987549,1.222172095,1.192933478,1.154629658,1.116616721,1.089702763,1.08934,1.133724681,1.231303899,1.371560935,1.531841956,1.688679652,1.823561975,1.925048068,1.989532097,2.020557468,2.026422954,2.016856607,1.999911296,1.9795689,1.953809003,1.912957649,1.839095931,1.708523115,1.49911909,1.201759724,0.835373998,0.454665901,0.027732749
1.135803942,1.141967592,1.121831315,1.083733885,1.03691092,0.98986587,0.950826672,0.937171385,0.981379808,1.102287703,1.279596221,1.477024713,1.663916731,1.818165951,1.926790095,1.987397207,2.007798688,2.002263025,1.986296107,1.972623514,1.968912018,1.975907323,1.984662536,1.973397859,1.907934784,1.75170615,1.485845139,1.128099456,0.715474076,0.252285213
1.053789105,1.051154856,1.022234519,0.975521001,0.921355573,0.869398069,0.822441633,0.789870241,0.828986484,0.983165708,1.203887353,1.437944226,1.651812857,1.820600359,1.928538644,1.974059936,1.97110332,1.942371746,1.910229684,1.891879492,1.898681006,1.935821847,1.99878154,2.065360506,2.08866252,2.006984448,1.779835816,1.418280727,0.965172787,0.452748443
0.976373394,0.967272921,0.930751164,0.87507484,0.811961498,0.755679453,0.7135427,0.673940126,0.715230703,0.912675313,1.164037454,1.421913104,1.654041269,1.83067032,1.928779897,1.945411716,1.904241583,1.84053832,1.783547825,1.752329235,1.759728369,1.81613221,1.927241426,2.080370069,2.218647191,2.235038545,2.04232539,1.655165992,1.151660952,0.589639272
0.908452791,0.896739631,0.855593411,0.791733458,0.716212271,0.646219449,0.601270247,0.608325005,0.727415085,0.91538646,1.161107131,1.421778183,1.659892251,1.838140522,1.918447252,1.889983224,1.795648755,1.690214321,1.606247358,1.558029515,1.554390657,1.608520787,1.740769212,1.967295326,2.247331115,2.4007135,2.230016883,1.783305874,1.223847795,0.624332928
0.853346917,0.844812288,0.805358535,0.739090801,0.65406596,0.56921636,0.527494417,0.583446152,0.732480688,0.932429636,1.166598286,1.413924442,1.642341384,1.814388663,1.873880315,1.78068703,1.626026624,1.487523823,1.388672072,1.329497093,1.307703474,1.332977622,1.432951579,1.661940302,2.07709174,2.445682096,2.266134905,1.72753036,1.136171882,0.528688224
0.81166147,0.813364486,0.785196451,0.729077486,0.648722561,0.560285741,0.513203144,0.598964865,0.756583513,0.947551951,1.157382844,1.374603704,1.567943048,1.697268145,1.727358699,1.557970973,1.377034228,1.242222039,1.158174744,1.107191922,1.072576393,1.05853841,1.083366859,1.17247466,1.506345782,2.162649035,1.936374713,1.419643777,0.864604485,0.295525551
0.780534734,0.798556831,0.791158274,0.760684698,0.705644383,0.637857118,0.611516461,0.680548653,0.815152482,0.967672622,1.125281085,1.297481518,1.441324032,1.455556941,1.336299623,1.192802139,1.08284023,0.999832461,0.963831121,0.943972454,0.912674814,0.883104898,0.891077067,0.907484621,0.777792335,1.130359197,1.121527068,0.842900169,0.433723085,0
0.754499984,0.791285641,0.807651941,0.811781792,0.797654226,0.75151386,0.731873403,0.787460394,0.897637644,0.995419598,1.062394492,1.182253971,1.33513926,1.245235759,0.910676978,0.85538122,0.893477397,0.860509872,0.870653747,0.877765417,0.860229576,0.854883424,0.931819081,1.230054017,1.436398029,0.62053442,0.428231948,0.262189008,0,0
0.728164727,0.783177863,0.816385163,0.839066492,0.86824894,0.841673352,0.820536443,0.866578467,0.978820885,1.043229359,0.96675203,0.995922693,1.275824904,1.263349056,0.652656555,0.854591568,0.982253641,0.942909569,0.902946691,0.884819617,0.880131803,0.91804855,1.059492997,1.297195743,1.250498207,0.635183871,0.164582355,0,0,0
0.697769526,0.773595869,0.823222638,0.846080657,0.855127248,0.935664818,0.879611671,0.879619825,0.990457982,1.093905687,0.908293306,0.826838383,1.244638324,1.268067199,1.078849378,1.273645163,1.207290094,1.068163314,0.963222021,0.906013992,0.892068758,0.928346721,1.015581764,1.07524992,0.912790774,0.475656386,0.003599823,0,0,0
0.65790384,0.761516008,0.844674975,0.917475193,1.016176994,1.116845012,0.944857741,0.815319858,0.87576062,0.937227309,0.940546763,1.190240979,1.486646912,1.302740938,1.154515047,1.217371324,1.177719793,1.051780071,0.938115379,0.863876076,0.829935882,0.828599464,0.833370355,0.776860542,0.572134206,0.209287954,0,0,0,0
0.597581645,0.731120294,0.850874781,0.965989292,1.076741255,1.108250324,0.953941,0.756549239,0.811081967,0.814981962,0.852341652,1.261991022,1.626377106,1.013469458,0.856928547,0.902488982,0.916581948,0.863319805,0.787604185,0.721020293,0.67148661,0.629917659,0.569679934,0.446994577,0.22117131,0,0,0,0,0
0.503036727,0.660658869,0.803858,0.932791602,1.032509313,1.062947128,1.011589594,0.963510786,0.899773836,0.774657911,0.725176391,0.811355179,0.737058658,0.564284741,0.481017437,0.526522882,0.570800413,0.569682678,0.534061197,0.483238172,0.425241775,0.354048554,0.251037825,0.090376108,0,0,0,0,0,0
0.363520887,0.536819438,0.691446532,0.823582498,0.92152546,0.970488601,0.972728289,0.936507635,0.829326485,0.66026794,0.504086941,0.373048549,0.225736026,0.136130031,0.12140472,0.162831023,0.210158129,0.22957767,0.215801535,0.175086932,0.111182574,0.020021599,0,0,0,0,0,0,0,0
0.173462696,0.355440119,0.514284379,0.645632035,0.741676559,0.794362447,0.798907141,0.746909379,0.626031474,0.449119166,0.254904551,0.070140101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.117230711,0.276121472,0.4039361,0.49464414,0.541505152,0.537760864,0.476311491,0.354566603,0.184673007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
